347, 347 -20.88 -39.69 11 12;
348, 348 -27.87 -23.02 11 13;
349, 349 -33.1 -67.21 11 11;
350, 350 -376.69 284.59 5 24;
351, 351 -51.01 -50.67 11 12;
352, 352 -90.14 -40.16 10 12;
353, 353 -90.9 -62.02 10 12;
354, 354 -30.23 -97.01 11 10;
355, 355 -33.54 -118.6 11 9;
356, 356 -301.72 -252.76 6 5;
357, 357 -10.57 -132.35 11 9;
358, 358 -13.57 -147.06 11 8;
359, 359 -410.99 -125.04 4 9;
360, 360 -51.46 -149.57 11 8;
361, 361 -3.32 -186.99 11 7;
362, 362 -13.14 -222.44 11 6;
363, 363 -18.01 -205.47 11 6;
364, 364 -31.09 -194.35 11 7;
365, 365 -232.85 -188.67 7 7;
366, 366 -57.15 -190.2 10 7;
367, 367 -175.1 -220.5 8 6;
368, 368 -10.82 -262.78 11 4;
369, 369 -186.39 -221.62 8 6;
370, 370 -6.58 -290.39 11 3;
371, 371 -3.38 -311.87 11 2;
372, 372 -0.16 -332.36 11 2;
373, 373 3.11 -355.17 12 1;
374, 374 -21.58 -334.73 11 2;
375, 375 -178.43 -125.98 8 9;
376, 376 -65.28 -355.89 10 1;
377, 377 -187.11 -128.81 8 9;
378, 378 -67.13 -342.09 10 1;
379, 379 -53.98 -339.89 10 1;
380, 380 -68.99 -333.17 10 2;
381, 381 -70.33 -320.27 10 2;
382, 382 -171.99 -162.4 8 8;
383, 383 -72.21 -308.14 10 3;
384, 384 -162.19 -161.03 9 8;
385, 385 -78.5 -268.39 10 4;
386, 386 -168.57 -177.45 8 7;
387, 387 -79.76 -255.38 10 5;
388, 388 -159.56 -175.4 9 7;
389, 389 -82.25 -242.68 10 5;
390, 390 -82.88 -234.34 10 5;
391, 391 -84.59 -227.2 10 6;
392, 392 -70.69 -231.9 10 5;
393, 393 -75.27 -208.51 10 6;
394, 394 -70.05 -193.06 10 7;
395, 395 -57.51 -218.72 10 6;
396, 396 -39.17 -226.17 11 6;
397, 397 -116.41 -47.22 9 12;
398, 398 -83.92 -177.48 10 7;
399, 399 -112.99 -62.16 9 12;
400, 400 -94.61 -184.16 10 7;
401, 401 -117.53 -186.4 9 7;
402, 402 -114.91 -164.02 9 8;
403, 403 -75.87 -39.32 10 12;
404, 404 -117.85 -151.87 9 8;
405, 405 -87.84 -156.32 10 8;
406, 406 -72.81 -49.92 10 12;
407, 407 -90.97 -144.94 10 9;
408, 408 818.64 -74.52 26 11;
409, 409 -100.25 -147.09 10 8;
410, 410 -96.95 -159.03 10 8;
411, 411 826.35 -71.55 26 11;
412, 412 -108.81 -134.61 10 9;
413, 413 807.42 -90.96 26 10;
414, 414 -115.92 -114.61 9 10;
415, 415 -129.17 -154.99 9 8;
416, 416 789.24 -98.72 26 10;
417, 417 -138.72 -157.58 9 8;
418, 418 779.71 -99.88 25 10;
419, 419 -135.43 -169.74 9 8;
420, 420 -141.68 -183.83 9 7;
421, 421 792.71 -110.55 26 10;
422, 422 -125.97 -167.15 9 8;
423, 423 317.99 -25.4 17 13;
424, 424 -130.14 -136.43 9 9;
425, 425 -150.77 -147.81 9 8;
426, 426 -156.97 -126.38 9 9;
427, 427 305.58 -35.16 17 12;
428, 428 -188.63 -111.35 8 10;
429, 429 -181.37 -80.96 8 11;
430, 430 -668.53 164.88 0 20;
431, 431 -114.79 -270.04 9 4;
432, 432 -660.78 165.18 0 20;
433, 433 -106.41 -268.86 10 4;
434, 434 -668.82 173.1 0 20;
435, 435 -108.28 -256.28 10 4;
436, 436 -114.33 -231.75 9 5;
437, 437 -662.12 173.86 0 20;
438, 438 -116.11 -218.39 9 6;
439, 439 -648.64 174.83 0 20;
440, 440 -141.23 -215.92 9 6;
441, 441 -640.72 174.68 0 20;
442, 442 -143.78 -234.64 9 5;
443, 443 -639.46 167. 0 20;
444, 444 -161.13 -240.3 9 5;
445, 445 -185.16 -240.63 8 5;
446, 446 -647.72 167.15 0 20;
447, 447 -204.85 -225.61 8 6;
448, 448 -606.52 177.7 1 20;
449, 449 -205.93 -240.68 8 5;
450, 450 -598.77 177.89 1 20;
451, 451 -220.69 -234.74 8 5;
452, 452 -605.43 170.02 1 20;
453, 453 -221.16 -222.19 8 6;
454, 454 -228.97 -207.06 7 6;
455, 455 -598.04 170.32 1 20;
456, 456 -214.58 -200.22 8 7;
457, 457 -211.06 -186.08 8 7;
458, 458 -457.34 137.48 3 19;
459, 459 -213.42 -175.94 8 7;
460, 460 -457.23 129.04 3 18;
461, 461 -142.14 44.18 9 15;
462, 462 -140.16 37.59 9 15;
463, 463 -121.86 46.35 9 15;
464, 464 -244.03 -231.08 7 5;
465, 465 -115.84 48.24 9 15;
466, 466 -266.11 -230.78 7 5;
467, 467 -276.81 -392.2 7 0;
468, 468 -117.58 54.15 9 16;
469, 469 -278.91 -377.62 6 0;
470, 470 -121.35 68.99 9 16;
